Date,Artist,Song Name,Korean Name,Director,Video,Type,Release
6/1/2015,BIGBANG,Bang Bang Bang,뱅뱅뱅,Seo Hyunseung,https://youtu.be/2ips2mM7Zqw,Boy,Major
6/1/2015,Year 7 Class 1,White Wind,하얀바람,,https://youtu.be/-xYDMsqqvmo,Girl,Major
6/1/2015,4Men,You’re My Home,넌 나의 집,,https://youtu.be/ujuZU7K6Lho,Boy,Major
5/31/2015,Speed,What U,왓 유,,https://youtu.be/xGci3RbaTdc,Boy,Major
5/30/2015,EXO,Call Me Baby,콜미 베이비,VM Project,https://youtu.be/yWfsla_Uh80,Boy,Major
5/29/2015,SEVENTEEN,Adore U,아낀다,Dee Shin,https://youtu.be/JyQD-B_SqUU,Boy,Major
5/29/2015,miss A,Only You,다른 남자 말고 너,Naive,https://youtu.be/zO9RzrhYR-I,Girl,Major
5/28/2015,Urban Zakapa,212,둘 하나 둘,,https://youtu.be/oop4-M-hwVE,Co-ed,Major
5/27/2015,CLC,Like,궁금해,ZANYBROS,https://youtu.be/hhlU34DloDY,Girl,Major
5/27/2015,2000won,GOODBAM,굿밤,,https://youtu.be/_sAVAyzhgj0,Boy,Major
5/26/2015,JJY Band,OMG,,,https://youtu.be/i3NBn3lus6I,Boy,Major
5/25/2015,KARA,Cupid,큐피드,,https://youtu.be/74RzHIpZuDY,Girl,Major
5/23/2015,BTS,DOPE,쩔어,Woogie Kim,https://youtu.be/BVwAVbKYYeM,Boy,Major
5/22/2015,Urban Zakapa,Get,,,https://youtu.be/g4uWEaZqP1w,Co-ed,Major
5/22/2015,Boyfriend,Glider,,,https://youtu.be/9BlbAuasu_Q,Boy,Japanese
5/21/2015,Uniq,Luv Again,,,https://youtu.be/LW151v_K2es,Boy,Major
5/20/2015,A6P,Face Off,페이스오프,,https://youtu.be/IPGHaBRQeLc,Boy,Major
5/20/2015,HISTORY,Might Just Die,죽어버릴지도 몰라,,https://youtu.be/bCyys9JqOGI,Boy,Major
5/19/2015,N.Flying,Awesome,기가 막혀,,https://youtu.be/I4yiOSuk930,Boy,Major
5/18/2015,SHINee,View,뷰,,https://youtu.be/UF53cptEE5k,Boy,Major
5/18/2015,GOT7,Love Train,,,https://youtu.be/RF8xDuagWbY,Boy,Japanese
5/13/2015,MONSTA X,Trespass,무단침입,,https://youtu.be/WLeFYKDtw1I,Boy,Major
5/12/2015,Myname,Just Tell Me,딱 말해,,https://youtu.be/6lJJUen2rcM,Boy,Major
5/12/2015,Take,Tonight,,,https://youtu.be/VzF86ejjW_w,Boy,Major
5/11/2015,Girl's Day,Hello Bubble,헬로버블,,https://youtu.be/9lSJMKi184c,Girl,Minor
5/10/2015,Jun Hyoseong,Into You,반해,ZANYBROS,https://youtu.be/N2rTpglCkaE,Girl Solo,Major
5/7/2015,BESTie,Excuse Me,익스큐즈미,ZANYBROS,https://youtu.be/AuVi2ib-0qQ,Girl,Major
5/6/2015,ROMEO,Lovesick,예쁘니까,,https://youtu.be/JIe47jQcnhc,Boy,Major
5/3/2015,TXT,Cat & Dog (English ver.),,,https://youtu.be/nvO17uPanBY,Boy,English
5/2/2015,Lovelyz,Hi~,안녕,Digipedi,https://youtu.be/zbnRfBGjeaw,Girl,Major
4/30/2015,BIGBANG,Loser,루저,Han Samin,https://youtu.be/1CTced9CMMk,Boy,Major
4/30/2015,BIGBANG,Bae Bae,배배,Seo Hyunseung,https://youtu.be/TKD03uPVD-Q,Boy,Major
4/29/2015,BTS,I NEED U,아이 니드 유,Lumpens,https://youtu.be/NMdTd9e-LEI,Boy,Major
4/29/2015,Cupid,I Feel Good,아이필굿,,https://youtu.be/4SEhoI6IdvQ,Girl,Major
4/28/2015,Infinite,24 Hours,24時間,,https://youtu.be/K6NwFALAvFs,Boy,Japanese
4/26/2015,A.cian,Driving,드라이빙,,https://youtu.be/wznxn9XsTEg,Boy,Major
4/23/2015,Uniq,EOEO,,,https://youtu.be/96THVBRqJvY,Boy,Major
4/23/2015,Mr.Mr,Out,아웃,,https://youtu.be/vGwZxPNb5uM,Boy,Major
4/23/2015,Hotshot,Watch Out,워치아웃,,https://youtu.be/UeFq-g0uTEo,Boy,Minor
4/19/2015,Oh My Girl,Cupid,오마이걸,ZANYBROS,https://youtu.be/fCrCUv6rQ7I,Girl,Major
4/19/2015,Gavy NJ,Ju Ju Ju,친구가 널봤대,,https://youtu.be/NM-z8ZGz52s,Girl,Major
4/18/2015,Apink,Promise U,새끼손가락,,https://youtu.be/nzljAKtsOuw,Girl,Minor
4/17/2015,FTISLAND,Primavera,,,https://youtu.be/qo19uXd2uI8,Boy,Japanese
4/16/2015,NU'EST,NA.NA.NA.Tears,NA.NA.NA.?,,https://youtu.be/BnGYFqgZoqk,Boy,Japanese
4/15/2015,Tritops,Missing You Missing You Missing You,보고싶다 보고싶다 보고싶다,,https://youtu.be/RQBhrgmeAwI,Boy,Major
4/14/2015,Dal Shabet,Joker,조커,,https://youtu.be/a5seeyaBMsc,Girl,Major
4/14/2015,Jinusean,Tell Me One More Time,한번 더 말해줘,,https://youtu.be/4_I1HXMcOoM,Boy,Major
4/13/2015,Infinite H,Crazy feat. Sanchez,니가 미치지 않고서야,,https://youtu.be/efgI9ySMKyk,Boy,Minor
4/13/2015,M&D,I Wish,하고 싶어,,https://youtu.be/K6lH6g1Z97E,Boy,Major
4/13/2015,Bastarz,Zero For Conduct,품행제로,,https://youtu.be/-C7vxJ8cB-Y,Boy,Major
4/12/2015,EXID,Ah Yeah,아예,Naive,https://youtu.be/egqDPipqIAg,Girl,Major
4/12/2015,24K,Hey You,오늘 예쁘네,,https://youtu.be/utggP1n2P-o,Boy,Major
4/12/2015,CROSS GENE,Play With Me,나하고 놀자,,https://youtu.be/XP7dMPSqtO0,Boy,Major
4/11/2015,J.Y. Park,Who's your mama? feat. Jessi,어머님이 누구니,Naive,https://youtu.be/kUGQ7Tz4os0,Boy Solo,Major
4/10/2015,Daybreak,Beautiful People,빛나는 사람,,https://youtu.be/DRulIX9tqnw,Boy,Major
4/9/2015,Girls' Generation,Catch Me If You Can,캐치미 이프유캔,Toshiyuki Suzuki,https://youtu.be/b09U0KLv6I4,Girl,Minor
4/8/2015,JJCC,On the Flower Bed,꽃밭에서,,https://youtu.be/37noiLM8POg,Boy,Major
4/3/2015,Take,One Spring Day,어느 봄날에,,https://youtu.be/_7EyhXyeA8A,Boy,Major
4/1/2015,Mamamoo,Ahh Oop (with eSNa),아훕!,Digipedi,https://youtu.be/JoqLnkcjZmQ,Girl,Minor
3/31/2015,Super Junior-D&E,CHOK CHOK DANCE (Everybody's CHOK CHOK DANCE),촉이 와,,https://youtu.be/XNxdSYXNEtw,Boy,
3/30/2015,Blady,Come To Me,다가와,,https://youtu.be/azhp-JLGoXw,Girl,Major
3/26/2015,Crayon Pop,FM,에프엠,,https://youtu.be/tna90t2je-4,Girl,Major
3/25/2015,LABOUM,Sugar Sugar,슈가슈가,,https://youtu.be/JrSrXr5E7P0,Girl,Major
3/25/2015,Sonamoo,Just Go,가는거야,,https://youtu.be/Hzv_bSGmqw0,Girl,Minor
3/24/2015,Hotshot,Midnight Sun,,,https://youtu.be/wxs_Q2LFWNs,Boy,Minor
3/23/2015,N-Sonic,Black Out,블랙아웃,,https://youtu.be/MO2yiJzSqYU,Boy,Major
3/22/2015,FTISLAND,Pray,,,https://youtu.be/_1ZUFyS3-e8,Boy,Major
3/19/2015,CNBLUE,White,,,https://youtu.be/2ES_seUeJMA,Boy,Japanese
3/19/2015,Bubble X,Why Didn't I Know It Then,그땐 왜 몰랐을까,,https://youtu.be/MD7doadT-IQ,Girl,Minor
3/18/2015,Untouchable,Crayon,크레파스,,https://youtu.be/XVQEhG9Qe9A,Boy,Major
3/18/2015,Davichi,Two Lovers,두사랑,,https://youtu.be/p0dKKDO3ooc,Girl,Major
3/18/2015,CLC,Pepe,페페,ZANYBROS,https://youtu.be/3qmsJbJasfo,Girl,Major
3/17/2015,SUS4,Shake It,흔들어,,https://youtu.be/XcChc8oXLhw,Girl,Major
3/17/2015,BtoB,The future (tomorrow),未?（あした）,,https://youtu.be/coCigikG8q4,Boy,Japanese
3/15/2015,Red Velvet,Ice Cream Cake,아이스크림 케이크,Woogie Kim,https://youtu.be/glXgSSOKlls,Girl,Major
3/14/2015,Red Velvet,Automatic,오토매틱,Shin Heewon,https://youtu.be/px2Q47O0_eE,Girl,Major
3/11/2015,V.O.S,Someday,어느날 어느곳 어디선가,,https://youtu.be/sZVMwoyPZlk,Boy,Major
3/11/2015,Madtown,New World,드루와,,https://youtu.be/XC07aAGbBPc,Boy,Major
3/10/2015,Stellar,Fool,멍청이,ZANYBROS,https://youtu.be/Pv9R-dhmYPk,Girl,Major
3/10/2015,SHINee,Your Number,,,https://youtu.be/xq3NB3U0Ps,Boy,Japanese
3/10/2015,A.cian,Magic Girl,마녀시대,,https://youtu.be/JQGAwv8KNIA,Boy,Minor
3/8/2015,Boyfriend,Bounce,바운스,,https://youtu.be/hnum0Qie2rY,Boy,Major
3/5/2015,B.I.G,Between Night n Music,밤과 음악 사이,,https://youtu.be/rYKwqDLc9vo,Boy,Major
3/5/2015,K-Much,Fish in a Bowl,어항 속 물고기,,https://youtu.be/1deqeiFETpc,Boy,Major
3/5/2015,Super Junior-D&E,Growing Pains,너는 나만큼,,https://youtu.be/Zs2NibgZgR4,Boy,
3/3/2015,Fiestar,You're Pitiful,짠해,,https://youtu.be/ShGVCembq70,Girl,Major
3/1/2015,Myname,Stop The Time,,,https://youtu.be/FxrJJHILtq0,Boy,Japanese
2/26/2015,NU'EST,I'm Bad,아임베드,PASTEL GLYPH,https://youtu.be/fYyV6Gi4sJw,Boy,Major
2/25/2015,Shinhwa,Sniper,표적,,https://youtu.be/y_VJHT6y-NI,Boy,Major
2/25/2015,Lip Service,In The Spring,봄 되면 어쩌나,,https://youtu.be/RuBaYkw2AQ4,Girl,Major
2/24/2015,Untouchable,Mask On,,,https://youtu.be/FrExIfM3BFQ,Boy,Major
2/24/2015,U-KISS,Action,,,https://youtu.be/OvqyNUvGiK8,Boy,Japanese
2/23/2015,VIXX,Love Equation,이별공식,,https://youtu.be/OM4C3uIXk28,Boy,Major
2/22/2015,Rainbow,Black Swan,블랙스완,,https://youtu.be/BQz6K0aWWiY,Girl,Major
2/16/2015,K-Much,24-Dec,12월 24일,,https://youtu.be/ahm8XNFP0Ww,Boy,Major
2/15/2015,Niel,Lovekiller,못된 여자,,https://youtu.be/_olc9D_5y-E,Boy Solo,Major
2/11/2015,Infinite,Dilemma,,,https://youtu.be/cUTMi0xzQeM,Boy,Japanese
2/11/2015,Myname,To Very So Much,너무 very 막,,https://youtu.be/LXvHQeG1Lu4,Boy,Major
2/9/2015,After School,Shine,,,https://youtu.be/QWScSWtG6IU,Girl,Japanese
2/8/2015,Berry Good,Because of You,요즘 너 때문에 난,,https://youtu.be/_ITfI3XC-3Q,Girl,Major
2/8/2015,4Minute,Crazy,미쳐,ZANYBROS,https://youtu.be/1nCLBTmjJBY,Girl,Major
2/5/2015,Mamamoo,My Everything,내 눈 속엔 너,,https://youtu.be/JprirXon4yo,Girl,OST
2/2/2015,Shinhwa,Memory,,,https://youtu.be/v5mHxj-ITjs,Boy,Major
1/28/2015,A.T.O,Crazy,미친,,https://youtu.be/G9bhb1l1ErU,Boy,Major
1/28/2015,Sunny Hill,Child In Time,교복을 벗고,,https://youtu.be/GHB5jlv-Atg,Girl,Major
1/26/2015,Wassup,Stupid Liar,,,https://youtu.be/z3Hqv2x3WVw,Girl,Major
1/25/2015,Infinite H,Pretty,예뻐,ZANYBROS,https://youtu.be/efK-S_R1tfk,Boy,Major
1/25/2015,4Minute,Cold Rain,추운 비,ZANYBROS,https://youtu.be/ZT9zbZGB2gE,Girl,Minor
1/23/2015,Davichi,"Sorry, I'm Happy",행복해서 미안해,,https://youtu.be/odqk5KLJpaU,Girl,Major
1/23/2015,B1A4,Shiroi Kiseki,白いキセキ,,https://youtu.be/YBgT-BUxOt0,Boy,Japanese
1/22/2015,U-KISS,Playground,놀이터,,https://youtu.be/4kVwaXys8WQ,Boy,Major
1/22/2015,1PUNCH,Nightmare,나이트메어,,https://youtu.be/Z3mtWghN8Z4,Boy,Minor
1/22/2015,1PUNCH,Turn me back,돌려놔,,https://youtu.be/rhyPcgXcODQ,Boy,Major
1/22/2015,9MUSES,Drama,드라마,ZANYBROS,https://youtu.be/0meMvE_7i1s,Girl,Major
1/21/2015,Davichi,Cry Again,또 운다 또,,https://youtu.be/nBmW1IDchS0,Girl,Major
1/20/2015,The Legend,Trace,흔적,,https://youtu.be/a6AvnkynHwU,Boy,Major
1/16/2015,Big Byung,Ojingeo Doenjang,오징어 된장,,https://youtu.be/KsBj359kpRk,Boy,Special
1/14/2015,GFRIEND,Glass Bead,유리구슬,ZANYBROS,https://youtu.be/IxnD5AViu6k,Girl,Major
1/13/2015,JJCC,Fire,질러,,https://youtu.be/KiWOvYTYsE8,Boy,Major
1/12/2015,Tahiti,Phone Number,폰넘버,,https://youtu.be/M9medBE7GD4,Girl,Major
1/10/2015,Jong-hyun,D?j?-Boo feat. Zion.T,데자-부,,https://youtu.be/TcvDR5xz97g,Boy Solo,Minor
1/8/2015,Hello Venus,Wiggle Wiggle,위글위글,ZANYBROS,https://youtu.be/SkRSXFQerZs,Girl,Major
1/8/2015,Noel,Your Voice,목소리,,https://youtu.be/Pj-TNdFBCq0,Boy,Major
1/8/2015,Jong-hyun,Crazy (Guilty Pleasure) feat IRON,크레이지 (길티 플레져),,https://youtu.be/6yIDkbbdOoE,Boy Solo,Major
1/8/2015,HALO,Surprise,서프라이즈,,https://youtu.be/3aEl6jiUyOc,Boy,Major
1/6/2015,Flashe,My Day,마이데이,,https://youtu.be/wNXsp5cPU3c,Girl,Major
1/5/2015,Tritops,Your Fever,너의 체온,,https://youtu.be/s9FzC5bPblw,Boy,Major
1/4/2015,4Ten,Why,왜 이래,,https://youtu.be/XMAIIKUKsoQ,Girl,Major
1/4/2015,High4,Day By Day,비슷해,,https://youtu.be/ABbYBUkAW6w,Boy,Major
1/2/2015,Epik High,Shoebox,신발장,,https://youtu.be/4lHBBxEwiCA,Boy,Minor
12/28/2014,Sonamoo,Deja vu,데자뷰,ZANYBROS,https://youtu.be/TRY0Dk9avck,Girl,Major
12/28/2014,The SeeYa,The Song of Love,사랑의 노래,,https://youtu.be/0u9yssH8EOM,Girl,Major
12/21/2014,BtoB,The Winter's Tale,울면 안 돼,,https://youtu.be/CWAhNgjB5jM,Boy,Major
12/15/2014,Nell,Green Nocturne,청춘연가,,https://youtu.be/r2lffy84yQE,Boy,Major
12/11/2014,V.O.S,The End,반대로만 살자,,https://youtu.be/73LgmFWxGFw,Boy,Major
12/11/2014,MelodyDay,Anxious,겁나,,https://youtu.be/rldxLIeHUNg,Girl,Minor
12/10/2014,Teen Top,Snow Kiss,눈사탕,,https://youtu.be/nbdWUK6c3tw,Boy,Minor
12/8/2014,Wassup,Shut Up U,시끄러워U,,https://youtu.be/WfQRC4xZuBA,Girl,Major
12/5/2014,"Dynamic Duo, Lena Park",SsSs,싱숭생숭,,https://youtu.be/77CZfaqG8L8,Boy,Major
12/4/2014,BtoB,You Can Cry,울어도 돼,,https://youtu.be/ICVx-mi3eYI,Boy,Minor
12/3/2014,Untouchable,Clockwork,,,https://youtu.be/6ef7AljTRYc,Boy,Major
12/3/2014,Luluz,How About Me?,넌 나 어때?,,https://youtu.be/pivjHQAnAJo,Girl,Major
12/3/2014,Wanna.B,My Type,,,https://youtu.be/J33ovNhjCXw,Girl,Major
12/3/2014,A-Daily,If You Don't Tell Me,말을 해야 알지,,https://youtu.be/Qo5Fq0KicCI,Girl,Major
12/2/2014,Clazziquai Project,Call Me Back,,,https://youtu.be/Yxq_QCqPXX8,Co-ed,Minor
12/2/2014,Clazziquai Project,Android,,,https://youtu.be/OmfR14eBQQo,Co-ed,Minor
11/30/2014,Infinite F,Heartthrob,가슴이 뛴다,Dari Cho (FPK),https://youtu.be/4nHMNJczXb0,Boy,Major
11/28/2014,Yery Band,Snow Love,눈사랑,,https://youtu.be/rxIA3ZENdq8,Co-ed,Major
11/28/2014,U-KISS,Sweetie,,,https://youtu.be/iKKYJQyOTDw,Boy,Japanese
11/28/2014,M.C The Max,Look at,바라보기,,https://youtu.be/X2vkvA2sk7I,Boy,Major
11/26/2014,Sunny Hill,Here I Am,지우다,,https://youtu.be/9Isov_SmYhY,Girl,Major
11/24/2014,Tiny-G M,The Only One,,,https://youtu.be/QB5h8HucGbg,Girl,Major
11/24/2014,BIGFLO,BAD MAMA JAMA,배드마마자마,,https://youtu.be/FzL3Hm2ljHU,Boy,Major
11/23/2014,Apink,LUV,러브,ZANYBROS,https://youtu.be/8dVjSvLzD1I,Girl,Major
11/23/2014,Zest,My All,,,https://youtu.be/fsAheEb2XIs,Boy,Major
11/23/2014,T-ara,Little Apple,,,https://youtu.be/uY_SVsA-nKo,Girl,CF
11/20/2014,GD X TAEYANG,Good Boy,굿보이,,https://youtu.be/1ZRb1we80kM,Boy,Major
11/20/2014,Mamamoo,Piano Man,피아노 맨,Kwon Soonwook,https://youtu.be/3IIBVnn4eTM,Girl,Major
11/19/2014,HALO,Come On Now,어서 이리온now,,https://youtu.be/xdg48Zna-1Q,Boy,Major
11/19/2014,The Legend,I Wanna Know,,,https://youtu.be/xypZht2ZOrQ,Boy,Major
11/17/2014,5URPRISE,From My Heart,프롬 마이 하트,,https://youtu.be/Sp1hIEebLFQ,Boy,Major
11/16/2014,Lovelyz,Candy Jelly Love,캔디 젤리 러브,Digipedi,https://youtu.be/HRQEs4vOIrY,Girl,Major
11/16/2014,GOT7,Stop Stop It,하지하지마,Naive,https://youtu.be/R_DX64EwH9M,Boy,Major
11/11/2014,Boys Republic,The Real One,진짜가 나타났다,,https://youtu.be/RQBisbBQ7X4,Boy,Major
11/10/2014,AOA,Like a Cat,사뿐사뿐,,https://youtu.be/qEYOyZVWlzs,Girl,Major
11/9/2014,Teen Top,I'm Sorry,우린 문제 없어,,https://youtu.be/PI-VCWkTQu8,Boy,Major
11/9/2014,Lovelyz,Good Night Like Yesterday,어제처럼 굿나잇,Digipedi,https://youtu.be/YXGVpjqIopE,Girl,Minor
11/9/2014,CROSS GENE,"I'm Not a Boy, Not Yet a Man",어려도 남자야,,https://youtu.be/_M9SmNvIJug,Boy,Major
11/7/2014,Urban Zakapa,Self Hatred,미운 나,,https://youtu.be/tAjvFyaBb0A,Co-ed,Major
11/6/2014,Year 7 Class 1,Break Up Fighting,이별파이팅,,https://youtu.be/_JA2FDntkAo,Girl,Major
11/5/2014,Hello Venus,Sticky Sticky,끈적끈적,,https://youtu.be/aP2PILSAwLs,Girl,Major
11/4/2014,Urban Zakapa,Consulation,위로,,https://youtu.be/yOHv5yjskJg,Co-ed,Major
11/4/2014,Spica,Ghost,고스트,,https://youtu.be/DikFQp6a7FM,Girl,Major
11/2/2014,Boyfriend,White Out,화이트 아웃,,https://youtu.be/B8QLLknB6Kw,Boy,Minor
10/30/2014,LABOUM,What About You,어떡할래,,https://youtu.be/gJhZCQMEc68,Girl,Major
10/30/2014,The Legend,Lost,로스트,,https://youtu.be/mYcpkjZu3HE,Boy,Major
10/29/2014,2AM,Over The Destiny,나타나 주라,,https://youtu.be/xoJOVNI-g6c,Boy,Major
10/28/2014,A.cian,Ouch,아우치,,https://youtu.be/7Jqw1Zm_inE,Boy,Major
10/28/2014,As One,For the night,오늘같은 날,,https://youtu.be/cWeWR_rEy6g,Girl,Major
10/28/2014,Hotshot,Take A Shot,테이크 어 샷,,https://youtu.be/B9s2N7d2aLY,Boy,Major
10/27/2014,Super Junior,Evanesce,백일몽,,https://youtu.be/dzhOqwF8qHg,Boy,Minor
10/26/2014,2AM,Days Like Today,오늘따라,,https://youtu.be/R0vCBLNCdEo,Boy,Major
10/24/2014,D.Holic,I Don’t Know,몰라요,,https://youtu.be/EVp4_5pNARg,Girl,Major
10/24/2014,D.Holic,Without You,,,https://youtu.be/hsgSeyrSR0o,Girl,Major
10/23/2014,Topp Dogg,Annie,애니,,https://youtu.be/gjuQlblzVRg,Boy,Major
10/23/2014,Uniq,Born To Fight,,,https://youtu.be/lLvjnllkBv0,Boy,OST
10/23/2014,Beast,How are you?,キミはどう？,,https://youtu.be/BSSHxcdzUnQ,Boy,Japanese
10/23/2014,S,Without You,하고 싶은 거다,,https://youtu.be/prHbV4JvTR8,Boy,Major
10/22/2014,Super Junior,This Is Love,디스이즈러브,,https://youtu.be/utmykx9RUEw,Boy,Major
10/22/2014,g.o.d,Wind,바람,,https://youtu.be/QZvV313a3xc,Boy,Major
10/21/2014,BTS,War of Hormone,호르몬 전쟁,,https://youtu.be/XQmpVHUi-0A,Boy,Major
10/21/2014,Epik High,Spoiler + Happy Ending,스포일러 + 헤픈엔딩,,https://youtu.be/M8GUlNNXBVg,Boy,Major
10/20/2014,B.I.G,Are You Ready?,준비됐나요,,https://youtu.be/_bIoKR6p4c8,Boy,Major
10/20/2014,Epik High,Born Hater,,,https://youtu.be/3s1jaFDrp5M,Boy,Major
10/19/2014,Beast,12:30,12시 30분,Tiger Cave,https://youtu.be/oCmMbil5wCY,Boy,Major
10/19/2014,Uniq,Falling In Love,,,https://youtu.be/mhLyj-boNic,Boy,Major
10/15/2014,AlphaBAT,#A-Ya,#아야,,https://youtu.be/jCmaXx_hp3g,Boy,Minor
10/14/2014,Girl's Day,I Miss You,보고싶어,Lim Sungwan,https://youtu.be/eDCqnr1B3Js,Girl,Minor
10/14/2014,Girls' Generation,Divine,,,https://youtu.be/TsJoYmIsM5Y,Girl,Japanese
10/13/2014,VIXX,Error,에러,ZANYBROS,https://youtu.be/IF8kySIcWNw,Boy,Major
10/13/2014,Song Jieun,Twenty-Five,예쁜 나이 25살,ZANYBROS,https://youtu.be/nT9MPZRzQn8,Girl Solo,Major
10/12/2014,Boyfriend,Witch,위치,,https://youtu.be/o1nkmcTZEcs,Boy,Major
10/10/2014,T-ara,Number Nine,넘버나인,ZANYBROS,https://youtu.be/Qk52ypnGs68,Girl,Major
10/10/2014,T-ara,Because I Know,느낌아니까,ZANYBROS,https://youtu.be/7IzezDJrHoU,Girl,Minor
10/10/2014,NU'EST,Shalala Ring,,,https://youtu.be/xOrWuGXJxow,Boy,Japanese
10/9/2014,Red Velvet,Be Natural,비내츄럴,Kwon Soonwook,https://youtu.be/QpAn9ryoB4Y,Girl,Major
10/6/2014,Gavy NJ,I Wish,좋겠다,,https://youtu.be/7Y0-mbA8veE,Girl,Major
10/5/2014,Madtown,YOLO,욜로,,https://youtu.be/Prg4bxe_yhg,Boy,Major
9/30/2014,FTISLAND,To The Light,,,https://youtu.be/hOxAz9NaEEQ,Boy,Japanese
9/30/2014,GOT7,Around The World,,,https://youtu.be/qJK-SR7JGc4,Boy,Japanese
9/29/2014,Noel,The Day,그날이야,,https://youtu.be/BLDqJqMo3HA,Boy,Major
9/28/2014,BtoB,You're So Fly,넌 감동이야,ZANYBROS,https://youtu.be/RQoOEEnKlVY,Boy,Major
9/26/2014,BEATWIN,Illusion,일루션,,https://youtu.be/Ns9GNBW_VNc,Boy,Major
9/25/2014,ZPZG,Go Crazy,미치겠다,,https://youtu.be/6AcZe496148,Boy,Major
9/23/2014,Song Jieun,Don't Look at me Like That,쳐다보지마,ZANYBROS,https://youtu.be/nkCCgI4zEZ0,Girl Solo,Minor
9/18/2014,Clazziquai Project,Still I'm By Your Side,내게 돌아와,,https://youtu.be/MlAMgpfgQQE,Co-ed,Major
9/18/2014,Minx,Why Did You Come To My Home?,우리 집에 왜 왔니?,August Frogs,https://youtu.be/wqiEAod0LYI,Girl,Major
9/17/2014,Girls' Generation-TTS,Holler,,ZANYBROS,https://youtu.be/uXfxVm3V55I,Girl,Major
9/15/2014,Ladies' Code,I'm Fine Thank You,,,https://youtu.be/C7JYOzTl-ec,Girl,Minor
9/15/2014,N*White,Hello Boy,동화,,https://youtu.be/aiCe7WP2MlA,Girl,Major
9/14/2014,Teen Top,Missing,쉽지않아,,https://youtu.be/EADtGMSxDYg,Boy,Major
9/11/2014,T-ara,SUGAR FREE,슈가프리,ZANYBROS,https://youtu.be/q_eo5j5sib8,Girl,Major
9/11/2014,Spica.S,Give Your Love,남주긴 아까워?,,https://youtu.be/jL92iiHulXw,Girl,Major
9/9/2014,2PM,Go Crazy!,미친거 아니야?,,https://youtu.be/uwD51VS0Uko,Boy,Major
9/4/2014,A.KOR,But Go,벗 고,,https://youtu.be/fcrSwNKEuJA,Girl,Major
9/2/2014,Orange Caramel,The Gangnam Avenue,강남거리,,https://youtu.be/1YRwI2TNPgQ,Girl,Minor
8/30/2014,WINNER,I'm Him (Mino Solo),걔 세,FantazyLab,https://youtu.be/iQnAL-f2grI,Boy,Major
8/29/2014,Baechigi,Boy Jump,소년점프,,https://youtu.be/djZ4V5NZXr0,Boy,Major
8/28/2014,Super Junior,Mamacita,마마시타 (아야야),,https://youtu.be/q_krT35dgDM,Boy,Major
8/28/2014,100%,Summer Hero,썸머 히어로,,https://youtu.be/MyudoqfVw6o,Boy,Major
8/27/2014,CNBLUE,Radio,,,https://youtu.be/maCVfGZFVFM,Boy,Japanese
8/27/2014,LABOUM,Pit-a-pat,두근두근,,https://youtu.be/E4nmCtkuqBw,Girl,Major
8/26/2014,EXID,Up&Down,위아래,Digipedi,https://youtu.be/hfXZ6ydgZyo,Girl,Major
8/26/2014,High4,Headache,뱅뱅뱅,,https://youtu.be/DLU_EB568eg,Boy,Major
8/25/2014,Touch,Me,난,,https://youtu.be/IV-911uuyIM,Boy,Major
8/25/2014,SISTAR,I Swear,아이 스웨어,,https://youtu.be/ktEEjk3Xy3s,Girl,Major
8/25/2014,4Ten,Tornado,토네이도,,https://youtu.be/NCqUQxikvuI,Girl,Major
8/21/2014,AlphaBAT,Oh My Gosh!,답정너,,https://youtu.be/A1WTC2kzz4s,Boy,Minor
8/20/2014,JJCC,Bing Bing Bing,빙빙빙,,https://youtu.be/snDRVNBcc5g,Boy,Major
8/20/2014,Stellar,Mask,마스크,,https://youtu.be/jnROp2RyanM,Girl,Major
8/20/2014,Lip Service,Too Fancy,돈비싸,,https://youtu.be/JGFucOWAn4M,Girl,Major
8/20/2014,Sunny Hill,Monday Blues,먼데이 블루스,,https://youtu.be/NmWf1pFjodY,Girl,Major
8/19/2014,BTS,Danger,댄저,Lumpens,https://youtu.be/bagj78IQ3l0,Boy,Major
8/19/2014,Big Byung,Stress Come On,스트레스 컴온!,,https://youtu.be/_coVR9c3Fho,Boy,Special
8/17/2014,KARA,Mamma Mia,맘마미아,,https://youtu.be/6tK0XUQQ3wA,Girl,Major
8/17/2014,Orange Caramel,My Copycat,나처럼 해봐요,,https://youtu.be/EnOp_t0kqeI,Girl,Major
8/15/2014,Taemin,Danger,괴도,Woogie Kim,https://youtu.be/UF8m2JIDjKU,Boy Solo,Major
8/11/2014,B.A.P,Excuse Me,익스큐즈미,,https://youtu.be/Fk0kuSJXMy0,Boy,Japanese
8/11/2014,WINNER,empty,공허해,Seo Hyunseung,https://youtu.be/gEqlF5N8UMs,Boy,Major
8/11/2014,WINNER,Color Ring,컬러링,Dee Shin,https://youtu.be/vQIfXg7UukI,Boy,Major
8/10/2014,SECRET,I'm In Love,아임 인 러브,ZANYBROS,https://youtu.be/YpatVVhT-Io,Girl,Major
8/7/2014,Spica,I Did It,,,https://youtu.be/j6Mns7IbRFE,Girl,English
8/6/2014,Ladies' Code,Kiss Kiss,키스 키스,,https://youtu.be/utxtwyxwdqI,Girl,Major
8/3/2014,Red Velvet,Happiness,행복,Woogie Kim,https://youtu.be/JFgv8bKfxEs,Girl,Major
8/1/2014,Clazziquai Project,Madly,,,https://youtu.be/STzwpDCH6iU,Co-ed,Major
